name,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,city,missing_flag
Sleek 2BR Next to Harvard,Allston-Brighton,42.36422300156797,-71.13069165481411,Entire home/apt,6,2.0,2.0,2.0,259.0,0.93,Boston,0
Room in a Luxury Apt - Harvard Sqr,Allston-Brighton,42.348770519416135,-71.13343778707025,Private room,1,1.0,1.0,1.0,120.0,0.8,Boston,0
Large Bedroom by the Harvard,Allston-Brighton,42.35944915046908,-71.12769431806964,Private room,2,1.0,1.0,1.0,108.0,0.94,Boston,1
Clean and comfort bedroom,Allston-Brighton,42.347722118609,-71.13526354817758,Private room,1,1.0,1.0,1.0,90.0,1.0,Boston,0
Pristine Apt @ Prime location. Steps to Trains!,Allston-Brighton,42.35070452315665,-71.1260601956128,Entire home/apt,2,1.0,1.0,1.0,125.0,0.94,Boston,1
Central Private Room in Allston by subway,Allston-Brighton,42.351602856705085,-71.12651350020548,Private room,2,1.0,1.0,1.0,62.0,0.94,Boston,1
"Very Central, Safe and Quiet",Allston-Brighton,42.35046781948143,-71.13581038642003,Shared room,1,1.0,1.0,1.0,47.0,0.95,Boston,0
Cozy modern BD w/ great city access,Allston-Brighton,42.36020735657085,-71.11814967391592,Private room,2,1.0,1.0,1.0,99.0,0.8,Boston,1
Central location for Boston University Harvard MIT,Allston-Brighton,42.3550790298907,-71.13695878807253,Private room,1,1.5,1.0,1.0,60.0,0.94,Boston,1
One bedroom with TV and balcony,Allston-Brighton,42.352683672246144,-71.1212479732761,Private room,2,1.0,1.0,1.0,50.0,1.0,Boston,0
Allston Close to Harvard Business E,Allston-Brighton,42.35758807289677,-71.12854637079751,Private room,1,1.0,1.0,1.0,45.0,0.96,Boston,1
Spacious and Sunny Boston Bedroom,Allston-Brighton,42.36208644130208,-71.12470254798028,Private room,3,1.0,1.0,2.0,70.0,0.9,Boston,0
b Pleasant & Peaceful near T & Bus,Allston-Brighton,42.35021722460032,-71.14352208628422,Private room,2,2.0,1.0,1.0,60.0,0.9,Boston,0
Private Bathroom Sunny Room with Own Deck,Allston-Brighton,42.35368862936061,-71.14154539533904,Private room,2,1.0,1.0,1.0,59.0,1.0,Boston,0
Large room with lots of sunlight,Allston-Brighton,42.35325032658771,-71.12957884634393,Private room,2,1.0,1.0,1.0,50.0,0.94,Boston,1
Rustic Boston hideaway,Allston-Brighton,42.35465926298752,-71.12928642343341,Entire home/apt,2,1.0,0.0,1.0,95.0,0.94,Boston,1
Allston: The Blue Room,Allston-Brighton,42.34827123276796,-71.1349433701076,Private room,2,1.0,1.0,1.0,59.0,1.0,Boston,1
Cozy and Modern Bedroom #1: Subway/BU/BC/Harvard,Allston-Brighton,42.35346124444336,-71.13266223160508,Private room,2,1.0,1.0,1.0,80.0,0.91,Boston,0
Stylish 3BR in Trendy Allston,Allston-Brighton,42.34972172705107,-71.13111851100707,Entire home/apt,6,2.0,3.0,3.0,169.0,0.93,Boston,0
Private Studio Apartment in a Central Location,Allston-Brighton,42.34967163043419,-71.13114440922537,Entire home/apt,2,1.0,0.0,1.0,120.0,0.91,Boston,0
Sunny bedroom in Allston,Allston-Brighton,42.36083828553094,-71.13559987780964,Private room,2,2.0,1.0,1.0,40.0,0.95,Boston,0
Studio Allston,Allston-Brighton,42.34854040085067,-71.13754548589758,Entire home/apt,2,1.0,1.0,2.0,105.0,0.88,Boston,1
"Large, bright studio on Comm Ave, on Green Line!",Allston-Brighton,42.35103627005154,-71.12801698606268,Entire home/apt,3,1.0,0.0,1.0,79.0,0.94,Boston,1
Lower Allston Room Master Bedroom,Allston-Brighton,42.36060819075061,-71.13187970457462,Private room,1,1.0,1.0,1.0,90.0,1.0,Boston,0
Private & Sunny Bedroom - 2 min. from T station,Allston-Brighton,42.34869537133586,-71.13325088022417,Private room,2,1.0,1.0,1.0,72.0,0.93,Boston,0
"Near BU, Near T, plenty restaurants nearby!",Allston-Brighton,42.354509484390704,-71.12934350563087,Private room,1,1.0,1.0,1.0,32.0,0.94,Boston,1
Handsome 3BR in Central Allston,Allston-Brighton,42.34930500953229,-71.12990336612322,Entire home/apt,6,2.0,3.0,3.0,199.0,0.94,Boston,1
Cozy Attic Bedroom in Allston,Allston-Brighton,42.3597739663558,-71.13534874873876,Private room,2,2.0,1.0,1.0,45.0,1.0,Boston,0
"Extended studio, two futons",Allston-Brighton,42.34832593119551,-71.13613371218098,Entire home/apt,3,1.0,1.0,2.0,65.0,0.8,Boston,0
Modern 2BR Next to Harvard,Allston-Brighton,42.36426654089742,-71.13078915086457,Entire home/apt,4,2.0,2.0,2.0,179.0,0.8,Boston,0
Spacious Bedroom & Bathroom Allston,Allston-Brighton,42.35358003604817,-71.12786863577439,Private room,2,1.0,1.0,1.0,60.0,0.94,Boston,1
"Allston, Close to Harvard Business School + BU H",Allston-Brighton,42.35913732960637,-71.13005211169698,Private room,2,2.0,1.0,1.0,80.0,0.88,Boston,0
Lower Allston is the new Harvard Sq,Allston-Brighton,42.36230907844898,-71.13494210335833,Private room,2,1.0,1.0,1.0,120.0,1.0,Boston,0
"Brand New Renovations, Private Apartment on T!",Allston-Brighton,42.35075578295176,-71.12870645433885,Entire home/apt,2,1.0,1.0,1.0,75.0,1.0,Boston,0
Private Bedroom/Bathroom! Allston,Allston-Brighton,42.35086692335783,-71.12917517845776,Private room,2,1.0,1.0,1.0,100.0,0.9,Boston,0
Room Boston University Harvard,Allston-Brighton,42.35518988080188,-71.13798365643365,Private room,1,1.5,1.0,1.0,45.0,1.0,Boston,0
Private Allston Bedroom w/ Parking,Allston-Brighton,42.36320793470625,-71.13441719334784,Private room,2,1.0,1.0,1.0,125.0,1.0,Boston,0
Private room BU Harvard MIT 2L,Allston-Brighton,42.3567553096765,-71.1374574282226,Private room,1,1.5,1.0,1.0,50.0,0.94,Boston,1
Cosy Bedroom by Harvard,Allston-Brighton,42.3589929009505,-71.12883794427577,Private room,1,1.0,1.0,1.0,98.0,0.4,Boston,0
Cozy & sunny apartment BU/Allston,Allston-Brighton,42.35317017517414,-71.12556309982855,Entire home/apt,3,1.0,1.0,2.0,109.0,0.94,Boston,1
Charming 1BD near BU in front of T.,Allston-Brighton,42.34737835201244,-71.13722682457093,Private room,2,1.0,1.0,1.0,85.0,1.0,Boston,0
Clean and comfort room near Boston University,Allston-Brighton,42.35107294545191,-71.12679921746106,Private room,1,1.0,1.0,1.0,50.0,0.95,Boston,0
Conveniently located apartment,Allston-Brighton,42.35850565889194,-71.12944468687637,Entire home/apt,4,1.0,2.0,2.0,125.0,0.94,Boston,1
Beautiful Allston room!,Allston-Brighton,42.34893114082529,-71.13788529734377,Private room,2,1.0,1.0,1.0,110.0,0.94,Boston,1
Charming Allston 1bedroom apartment,Allston-Brighton,42.34909986741747,-71.13098673014787,Entire home/apt,4,1.0,1.0,1.0,79.0,0.94,Boston,1
Boston Updated Pad for Your Trip!,Allston-Brighton,42.34923036032304,-71.12990007244908,Entire home/apt,4,1.0,1.0,2.0,100.0,0.96,Boston,0
Pull out sofa next to T stop and 10 mins to BU,Allston-Brighton,42.351895648443154,-71.12958035736928,Shared room,2,1.0,1.0,1.0,58.0,0.95,Boston,0
"Allston, Close to Harvard Business School + BU G",Allston-Brighton,42.35860655750685,-71.1305753163121,Private room,2,2.0,1.0,1.0,80.0,0.91,Boston,0
Chic 2BR Next to Harvard,Allston-Brighton,42.36440045797446,-71.13076271051933,Entire home/apt,4,2.0,2.0,2.0,259.0,0.94,Boston,1
By Harvard/Cambrdge: Allston/Boston,Allston-Brighton,42.35686087378934,-71.13057789827435,Private room,2,0.0,1.0,2.0,62.0,0.91,Boston,0
"Sunny, Safe, Spacious Room Near T!",Allston-Brighton,42.35284213595951,-71.12815277256124,Private room,2,1.0,1.0,1.0,95.0,0.98,Boston,0
"One year from Sept, Harvard MIT Boston university",Allston-Brighton,42.35614366171549,-71.13712072817228,Private room,1,1.5,1.0,1.0,20.0,0.8,Boston,0
"Allston, Close to Harvard Business School + BU A",Allston-Brighton,42.359025502967896,-71.13065800463156,Private room,2,2.0,1.0,1.0,70.0,0.93,Boston,0
"1bd in Boston, close to Fenway!",Allston-Brighton,42.34954020442542,-71.1311172738734,Entire home/apt,4,1.0,1.0,2.0,125.0,0.7,Boston,0
Very good location,Allston-Brighton,42.34951254083382,-71.13427352193531,Entire home/apt,2,1.0,1.0,1.0,150.0,1.0,Boston,0
Bright Studio at Commonwealth ave,Allston-Brighton,42.35122488041426,-71.13161808935436,Entire home/apt,2,1.0,0.0,1.0,150.0,0.75,Boston,0
Cozy Private AC Bedroom in Boston,Allston-Brighton,42.35073175722308,-71.12771611318988,Private room,2,1.0,1.0,1.0,70.0,0.9,Boston,0
Cafe-Style Studio Allston Brookline,Allston-Brighton,42.3498136615265,-71.13208534640165,Entire home/apt,1,1.0,0.0,1.0,95.0,0.93,Boston,0
Charming 3BR in Allston,Allston-Brighton,42.34989452075197,-71.1299221016894,Entire home/apt,6,2.0,3.0,3.0,239.0,0.95,Boston,0
Modern 2BR Near Harvard,Allston-Brighton,42.362750082466015,-71.1297622550589,Entire home/apt,4,2.0,2.0,2.0,199.0,0.94,Boston,1
Charming attic room in Boston,Allston-Brighton,42.361276339935394,-71.12395963235808,Private room,1,1.0,1.0,1.0,33.0,0.95,Boston,0
Cozy Room Close to Everything!,Allston-Brighton,42.35003054156228,-71.12729131304908,Private room,2,0.5,1.0,1.0,40.0,0.94,Boston,1
Close to Harvard - Zen Room,Allston-Brighton,42.359420516492605,-71.12733180344243,Private room,2,1.0,1.0,1.0,89.0,0.97,Boston,0
Spacious 1 bed apt in Boston. Mins frm Harvard/BU,Allston-Brighton,42.3516876130946,-71.13383981344633,Entire home/apt,2,1.0,1.0,1.0,100.0,0.92,Boston,0
Large one bedroom apartment in great location!,Allston-Brighton,42.3548188562803,-71.12599193778208,Entire home/apt,5,1.0,1.0,5.0,80.0,0.84,Boston,0
Cosy room for one non-smoker,Allston-Brighton,42.35659961401221,-71.13718050963799,Private room,1,1.5,1.0,1.0,58.0,0.94,Boston,1
Sweet room just off Comm Ave/Boston,Allston-Brighton,42.35145625199263,-71.12634005954234,Private room,2,1.0,1.0,1.0,85.0,0.94,Boston,1
Cute bedroom in the Allston area,Allston-Brighton,42.34901654982248,-71.13615119608934,Private room,2,1.0,1.0,1.0,45.0,0.4,Boston,0
Cozy Apt @ Prime location. Steps to Bus & Trains!,Allston-Brighton,42.35155057502137,-71.12770693194058,Entire home/apt,2,1.0,1.0,1.0,127.0,0.93,Boston,1
"Easy-Sunny, Apt BU/Coolidge Corner",Allston-Brighton,42.34801750102376,-71.13607079039966,Entire home/apt,2,1.0,1.0,1.0,11.0,0.96,Boston,1
Chic 3BR in Trendy Allston,Allston-Brighton,42.34927683256522,-71.1307408088266,Entire home/apt,6,2.0,3.0,3.0,209.0,0.9,Boston,0
Hip 3BR in Trendy Allston,Allston-Brighton,42.34955268268768,-71.1296086939324,Entire home/apt,6,2.0,3.0,3.0,259.0,0.94,Boston,1
1 BR apartment located near Harvard University,Allston-Brighton,42.36453585044336,-71.11837974523743,Entire home/apt,2,1.0,1.0,1.0,120.0,1.0,Boston,0
Large bedroom in Allston next to BU,Allston-Brighton,42.35276204015237,-71.12726941836672,Private room,1,2.0,1.0,1.0,45.0,0.94,Boston,1
Sunny Modern 2BR apt in Boston,Allston-Brighton,42.34807465198055,-71.13538817149717,Entire home/apt,5,1.0,2.0,2.0,298.0,0.94,Boston,1
Smallest House in the World,Allston-Brighton,42.34780681521888,-71.13846167627196,Entire home/apt,1,1.0,0.0,1.0,55.0,1.0,Boston,1
Private room priced Sept 1-one year or end of May,Allston-Brighton,42.35536688969624,-71.13735574278704,Private room,1,1.5,1.0,1.0,58.0,0.65,Boston,0
f STUNNING ROOM w/PRIVATE 1/2 BATH,Allston-Brighton,42.35192949192535,-71.14205607147838,Private room,2,2.5,1.0,1.0,80.0,0.94,Boston,0
Luxury Studio Apartment in Brand New Building,Allston-Brighton,42.362984227015176,-71.12901667122829,Entire home/apt,2,1.0,1.0,1.0,149.0,1.0,Boston,1
Cozy 1BR in Trendy Allston,Allston-Brighton,42.34988640574164,-71.13085675537378,Entire home/apt,2,1.0,1.0,1.0,159.0,0.94,Boston,1
"Cozy, clean private room at a great location",Allston-Brighton,42.35307881635998,-71.12640357261597,Private room,4,1.0,1.0,2.0,60.0,0.94,Boston,1
"Comfy, spacious Boston home 3BR/2BA",Allston-Brighton,42.35585153546842,-71.12821635393416,Entire home/apt,7,2.0,3.0,3.0,279.0,0.98,Boston,0
Cozy Studio In Allston/Brookline,Allston-Brighton,42.350094550887896,-71.13258852888467,Entire home/apt,2,1.0,0.0,1.0,83.0,1.0,Boston,0
I bdrm in Boston/Allston/Brookline,Allston-Brighton,42.35158931368296,-71.13346641408327,Entire home/apt,4,1.0,1.0,2.0,90.0,0.94,Boston,0
Cozy modern room by the T,Allston-Brighton,42.3526726640971,-71.12718862016965,Private room,2,1.0,1.0,1.0,75.0,1.0,Boston,0
"Whole Apt.2 beds,wifi,close train",Allston-Brighton,42.352194902478224,-71.12595064236262,Entire home/apt,4,1.0,1.0,2.0,138.0,0.4,Boston,0
Private Sunny Studio Apartment on Commonwealth ave,Allston-Brighton,42.35053057087894,-71.12820936635138,Entire home/apt,2,1.0,1.0,1.0,66.0,0.9,Boston,0
Bright 2BR in Cambridge,Allston-Brighton,42.363580020542834,-71.1315050543147,Entire home/apt,4,2.0,2.0,2.0,199.0,0.94,Boston,1
"Allston, Walk BU, G Line Brookline",Allston-Brighton,42.35223742791104,-71.12492056158025,Private room,2,1.0,1.0,1.0,65.0,0.94,Boston,1
best place to live,Allston-Brighton,42.35293528817547,-71.12771394006761,Shared room,2,1.0,1.0,1.0,50.0,0.2,Boston,0
The Meditation Room near Harvard Square,Allston-Brighton,42.36114983035629,-71.12551284151213,Private room,2,1.0,1.0,1.0,89.0,0.95,Boston,0
"Packards Corner, private 1BR ,Amazing location",Allston-Brighton,42.35216083792811,-71.12938189286888,Private room,2,1.0,1.0,1.0,52.0,0.93,Boston,0
e Sunny & Spacious AllstonBrighton,Allston-Brighton,42.34998547277939,-71.14202092083927,Private room,2,2.0,1.0,1.0,70.0,0.92,Boston,0
Trendy 2BR in Allston,Allston-Brighton,42.34919131537339,-71.1294456634807,Entire home/apt,3,1.0,2.0,2.0,139.0,0.94,Boston,1
Sunny Studio,Allston-Brighton,42.34784649416809,-71.13559859547792,Entire home/apt,3,1.0,0.0,2.0,269.0,0.8,Boston,0
Sunset Room near Harvard Square (BR 2),Allston-Brighton,42.36126465242879,-71.12532001360371,Private room,2,1.0,1.0,1.0,91.0,0.96,Boston,0
Private room near HBS & Harvard Sq!,Allston-Brighton,42.36317744091894,-71.13364063781297,Private room,2,1.0,1.0,1.0,70.0,0.95,Boston,0
d ** BEST PRIVATE ROOM IN BOSTON **,Allston-Brighton,42.35527980248624,-71.13449907260886,Private room,2,2.0,1.0,1.0,68.0,0.91,Boston,0
Spacious modern 2BR apt by the T,Allston-Brighton,42.35417082432304,-71.12753883536548,Entire home/apt,5,1.0,2.0,2.0,200.0,0.8,Boston,0
LUXURIOUS & PRIVATE room in the CENTER of Boston,Allston-Brighton,42.35136743395033,-71.13299116108895,Private room,2,2.0,1.0,1.0,130.0,0.8,Boston,0
Awesome 1BR in Boston (at Harvard Business School),Allston-Brighton,42.36565214411161,-71.11989190274437,Entire home/apt,2,1.0,1.0,1.0,70.0,1.0,Boston,0
e **BRIGHT 'N CHEERY QUIET ROOM**,Allston-Brighton,42.35524224515002,-71.13547457156938,Private room,2,2.0,1.0,1.0,66.0,0.9,Boston,0
"Large, sunny room in shared apt",Allston-Brighton,42.34871296059264,-71.13803295228391,Private room,2,1.0,1.0,1.0,50.0,1.0,Boston,0
Private room in spacious house,Allston-Brighton,42.35991552862768,-71.1248311214117,Private room,2,1.0,1.0,1.0,45.0,1.0,Boston,0
Nice bedroom in Allston area,Allston-Brighton,42.35338920079029,-71.126556022032,Private room,2,1.0,1.0,1.0,48.0,0.94,Boston,1
Luxury Brighton Studio w/ Brand New Kitchen,Allston-Brighton,42.36274373479513,-71.1290713870758,Entire home/apt,3,1.0,0.0,1.0,125.0,0.94,Boston,1
"Located easy to Harvard, BU",Allston-Brighton,42.354886812034906,-71.13865334297633,Private room,1,1.5,1.0,1.0,58.0,0.67,Boston,0
Comfortable Queen Size Bed Room,Allston-Brighton,42.35179203125133,-71.12690081699625,Private room,2,1.0,1.0,1.0,59.0,0.88,Boston,0
Spacious Studio w/ Gym in Brighton,Allston-Brighton,42.34851106515926,-71.13282396247139,Entire home/apt,2,1.0,1.0,0.0,139.0,0.9,Boston,1
Sweet 2BR in Cambridge,Allston-Brighton,42.36431499285148,-71.12985757765766,Entire home/apt,4,2.0,2.0,2.0,239.0,0.94,Boston,1
Minutes From Fenway,Allston-Brighton,42.34774608970789,-71.138702372744,Entire home/apt,3,1.0,2.0,2.0,200.0,1.0,Boston,0
Sunny Room in Boston -1min to T,Allston-Brighton,42.34936146297198,-71.13515064787317,Private room,1,1.0,1.0,1.0,72.0,0.96,Boston,0
Private Room Queen Anne Victorian,Allston-Brighton,42.35995246779314,-71.12801212854846,Private room,2,1.0,1.0,1.0,128.0,1.0,Boston,0
Pristine Modern 2BR next to Harvard,Allston-Brighton,42.36287772308311,-71.12940938019045,Entire home/apt,6,2.0,2.0,3.0,269.0,0.95,Boston,0
10 Min Walk to HBS and Harvard Sq,Allston-Brighton,42.361928853841,-71.13064063713792,Private room,2,1.0,1.0,1.0,230.0,0.73,Boston,0
"Private rm+brm+parking,$100/120",Allston-Brighton,42.35930189850257,-71.13408640117864,Private room,3,1.0,1.0,1.0,120.0,0.97,Boston,1
1 Bedroom in Furnished Harvard Apt,Allston-Brighton,42.36212688929008,-71.11760371148877,Private room,2,1.0,1.0,1.0,70.0,1.0,Boston,1
Christmas Room,Allston-Brighton,42.348115389246566,-71.1392286536277,Private room,2,1.0,1.0,1.0,50.0,1.0,Boston,0
"Modern loft, walk to subway",Allston-Brighton,42.35321761314626,-71.13227193305177,Private room,2,1.0,1.0,1.0,85.0,0.84,Boston,1
"1 mins to train,clean and neat,wifi,Queensize beds",Allston-Brighton,42.350058159411496,-71.13925009140947,Entire home/apt,4,1.0,2.0,2.0,150.0,0.94,Boston,1
Cozy and Modern Bedroom #2: Subway/BU/BC/Harvard,Allston-Brighton,42.35417693143646,-71.13261620284979,Private room,2,1.0,1.0,1.0,80.0,0.97,Boston,0
Affordable private space at convenient location,Allston-Brighton,42.35316229713632,-71.12650086102737,Private room,3,1.0,1.0,2.0,67.0,0.94,Boston,1
Cozy artistic Room on Comm Ave,Allston-Brighton,42.350922040549946,-71.12768196478088,Private room,2,2.0,1.0,1.0,45.0,1.0,Boston,0
Spacious and Quiet Room,Allston-Brighton,42.35459579790608,-71.12811640300245,Private room,1,1.0,1.0,1.0,40.0,0.87,Boston,0
Cozy Room in Basement Near Subway,Allston-Brighton,42.3514302358493,-71.12604073475765,Private room,2,1.0,1.0,1.0,69.0,0.91,Boston,0
"Near Boston Iniversity Harvard, private room",Allston-Brighton,42.356451193585606,-71.13661022366645,Private room,1,1.5,1.0,1.0,55.0,0.94,Boston,1
Charming sunny 2BD near BU/BC,Allston-Brighton,42.34735545038724,-71.13738685849842,Entire home/apt,5,1.0,2.0,2.0,180.0,0.92,Boston,0
Cool 3 BR in Allston,Allston-Brighton,42.34966996402407,-71.13048927290141,Entire home/apt,6,2.0,3.0,3.0,279.0,0.94,Boston,1
near Harvard business School,Allston-Brighton,42.3587909671608,-71.12856524264339,Private room,2,1.0,1.0,1.0,50.0,1.0,Boston,0
Near BU BC B-line Harvard st,Allston-Brighton,42.34805570962588,-71.13905558822462,Private room,2,0.5,1.0,1.0,25.0,0.6,Boston,0
1. Central location cozy room,Allston-Brighton,42.35534198237456,-71.13826509293719,Shared room,1,1.5,1.0,1.0,60.0,0.94,Boston,1
"Allston, close to Harvard Business School + BU D",Allston-Brighton,42.35819787180854,-71.12901562046952,Private room,2,2.0,1.0,1.0,75.0,0.97,Boston,1
Warm Huge Room (*Girl Only),Allston-Brighton,42.35287968493279,-71.12511942575341,Private room,1,1.0,1.0,1.0,28.0,0.96,Boston,0
"American Vintage room, 2+ peeps ok",Allston-Brighton,42.35201383361056,-71.14047181121047,Private room,4,1.0,1.0,2.0,75.0,1.0,Boston,0
"Beautiful, Modern, Furnished Apt!",Allston-Brighton,42.34720567028945,-71.13433882349693,Entire home/apt,2,1.0,1.0,1.0,129.0,1.0,Boston,0
"Bright, Clean & Great Location",Allston-Brighton,42.34706793241136,-71.13520913828836,Private room,2,1.0,1.0,1.0,50.0,0.94,Boston,1
Large room near hospitals,Brookline,42.33455836291266,-71.1145917254634,Private room,1,2.5,1.0,1.0,75.0,0.94,Boston,1
Victorian Garden Level Room - Alpha,Allston-Brighton,42.36913699771693,-71.11435455369649,Private room,1,1.0,1.0,1.0,85.0,0.94,Boston,1
Queen Ann Brookline B&B M605 Rm 2,Brookline,42.33974852294104,-71.1364550323108,Private room,3,1.0,1.0,1.0,155.0,0.94,Boston,1
Lux Brookline 1BR w/ gym & WiFi,Allston-Brighton,42.34180450155909,-71.11082580052332,Entire home/apt,3,1.0,1.0,2.0,272.0,0.94,Boston,1
Lux Brookline 2BR w/ gym & WiFi,Brookline,42.34100552712397,-71.11237533968209,Entire home/apt,5,2.0,2.0,2.0,350.0,0.94,Boston,1
"3B2B parking,MIT/Havard,BU,Fenway, near 2T station",Cambridge,42.35934172208254,-71.11404688704577,Entire home/apt,8,2.0,3.0,5.0,329.0,0.89,Boston,0
Suite _Charles River/MIT/BU/Fanway Park,Cambridge,42.355575057917854,-71.11156918509697,Private room,4,1.0,1.0,3.0,140.0,0.94,Boston,1
"Cozy  room, clean,luxury,next to T",Somerville,42.3862181002087,-71.08157049144913,Private room,1,2.0,1.0,1.0,70.0,0.94,Boston,1
"2 Bedrooms Apartment,  Harvard Square Cambridge",Cambridge,42.36916541510093,-71.11555022243783,Entire home/apt,4,1.0,2.0,2.0,295.0,0.94,Boston,1
"Quiet, charming and convenient",Somerville,42.387643515627815,-71.07964873098422,Private room,1,1.0,1.0,1.0,80.0,1.0,Boston,0
"Central Square, Charles River / Harvard Bus School",Cambridge,42.36535111564258,-71.11436298605044,Entire home/apt,4,1.0,2.0,2.0,240.0,0.94,Boston,1
Big room with private bathroom,Allston-Brighton,42.38077344774474,-71.08518544561615,Private room,3,1.0,1.0,2.0,88.0,0.94,Boston,1
