name,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,city,missing_flag
Nice SF Hotel/Timeshare (Union Sq.),Downtown,37.7889,-122.41098,Private room,4,1,0,1,180,0.98,San Francisco,0
2 bedroom Dolores Park/Valencia,Mission District,37.76124,-122.42156,Entire home/apt,4,1,2,3,234,0.97,San Francisco,0
Furnished Studio in Nob Hill incl. Util/WiFi/Cable,Nob Hill,37.79075,-122.40882,Entire home/apt,2,1,1,1,97,0.97,San Francisco,0
Stellar Hotel/Timeshare (Union Sq.),Downtown,37.78846,-122.41055,Private room,4,1,0,2,180,1,San Francisco,0
Sublet in a great neighborhood!,The Castro,37.7603,-122.43873,Private room,1,1,1,1,99,0.99,San Francisco,0
3 BDR Storybook Victorian w/ View,Excelsior,37.71799,-122.43635,Entire home/apt,6,1,3,3,375,0.98,San Francisco,0
Outstanding Hotel/TS (Union Square),Downtown,37.78878,-122.41148,Private room,4,1,0,2,180,0.95,San Francisco,0
Beautiful 2bd/2ba Mission Apt + Parking,Mission District,37.75649,-122.41025,Entire home/apt,4,2,2,2,225,0.98,San Francisco,0
NICE Bedroom w/Private BATH 2 Beds & FREE PARKING,Outer Sunset,37.75488,-122.49496,Private room,3,1,1,2,90,0.97,San Francisco,0
"Panoramic Views!   2BR, 2BA",Diamond Heights,37.74301,-122.44188,Entire home/apt,3,2,2,2,285,0.99,San Francisco,0
2 BR  Ground-Level Apt w/ Garden,Richmond District,37.78575,-122.47082,Entire home/apt,5,1,2,3,150,0.93,San Francisco,0
3 Bed/2 Bath Serene Home with Parking,Twin Peaks,37.75354,-122.45233,Entire home/apt,6,2,3,3,450,1,San Francisco,0
Inlaw room w private bath - for 2,Outer Sunset,37.75794,-122.48954,Private room,2,1,1,1,110,0.98,San Francisco,0
Fantastic Hotel/TS (Union Square),Downtown,37.788,-122.41146,Private room,4,1,0,2,180,0.92,San Francisco,0
Excellent Hotel/TS (Union Square),Union Square,37.78887,-122.40919,Private room,4,1,0,2,180,0.98,San Francisco,0
Center North Beach w/stunning views,North Beach,37.80017,-122.41243,Entire home/apt,4,1.5,2,4,293,0.97,San Francisco,0
"City Views, Rejuvenation & Easy Parking at a Stylish Oasis",Twin Peaks,37.75786,-122.44652,Entire home/apt,6,1,2,2,599,0.98,San Francisco,0
Hillside Bernal Apartment w/ Easy Street Parking,Bernal Heights,37.74466,-122.40964,Entire home/apt,1,1,1,1,125,1,San Francisco,0
At Home in the Sunset,Outer Sunset,37.75174,-122.47723,Entire home/apt,6,1,2,4,250,0.9,San Francisco,0
Nice Furnished Bright Room Upstairs,Bernal Heights,37.73303,-122.4258,Private room,1,2,1,1,59,1,San Francisco,0
Comfortable Inner Furnished Room,Bernal Heights,37.73551,-122.42486,Private room,1,2,1,1,39,0.91,San Francisco,0
Large room with private full bath. Welcome to SF!,Bernal Heights,37.74753,-122.42129,Private room,2,1,1,1,160,0.98,San Francisco,0
San Francisco: City of Love,Western Addition/NOPA,37.77917,-122.44627,Private room,2,1,1,1,900,0.97,San Francisco,0
small studio in a grate location ,Richmond District,37.78031,-122.451,Entire home/apt,2,1,0,1,55,0.86,San Francisco,0
"Private, parking, CA wine, truffles and cookies!",Lakeshore,37.73351,-122.48691,Private room,3,0.5,1,1,87,0.97,San Francisco,0
Private room & private bath in a charming SF home,Mission District,37.7637,-122.41004,Private room,1,1,1,1,125,0.99,San Francisco,0
"Private & Quiet Room w/ Shared Bath, near Marina",Cow Hollow,37.79704,-122.43732,Private room,1,1,1,1,109,0.98,San Francisco,0
Quiet Mission Studio,Mission District,37.7671,-122.42415,Entire home/apt,2,1,1,1,140,0.96,San Francisco,0
Quaint 1-BR Victorian in Lower Haight/Hayes Valley,Lower Haight,37.7708,-122.42713,Entire home/apt,2,1,1,1,200,1,San Francisco,0
"Near Beach, Close to Transportation to Downtown",Outer Sunset,37.76283,-122.5075,Entire home/apt,4,1,2,2,130,0.94,San Francisco,0
Queen Bedroom in beautifully restored Edwardian,Western Addition/NOPA,37.77527,-122.44422,Private room,1,1.5,1,1,95,1,San Francisco,0
Fully Private Remodeled Sleek Studio in SOMA,SoMa,37.78287,-122.39958,Entire home/apt,2,1,0,1,141,0.98,San Francisco,0
Bright Castro Room: Great Location,The Castro,37.75839,-122.44084,Private room,2,1,1,1,145,0.98,San Francisco,0
Sunny Modern Mission Flat w/ 3 BDs,Mission District,37.76259,-122.42464,Entire home/apt,6,1,3,3,405,0.94,San Francisco,0
"Modern, Spacious, Prime Location â€šÃ²Ã‰",Mission District,37.76058,-122.42541,Private room,2,1,1,1,145,0.95,San Francisco,0
Characterful Art-Filled Smart Home in San Francisco,Mission District,37.77048,-122.42387,Entire home/apt,6,1,2,3,375,0.99,San Francisco,0
"Spacious, Vibrant Top Floor Home Filled with Art",Glen Park,37.73423,-122.43129,Entire home/apt,10,2,3,4,450,0.93,San Francisco,0
"Spacious, modern, Victorian Suite",Mission District,37.75364,-122.42154,Private room,2,1,1,1,150,1,San Francisco,0
Inlaw room w private bath - for 1,Outer Sunset,37.75677,-122.48891,Private room,1,1,1,1,90,0.97,San Francisco,0
Peace in the Heart of the Mission,Mission District,37.75946,-122.42151,Entire home/apt,5,2,3,3,295,1,San Francisco,0
Two Rooms in SF House with Magical Garden & Views!,Bernal Heights,37.74463,-122.40863,Private room,6,1,2,4,299,0.96,San Francisco,0
Studio with own entrance and garden views.,Presidio,37.81031,-122.47642,Private room,2,1,1,1,105,0.97,San Francisco,0
Sunny Top Floor Edwardian Flat!,Mission District,37.75707,-122.42287,Entire home/apt,3,1,1,1,210,0.99,San Francisco,0
Modern Home in Castro,The Castro,37.75889,-122.43227,Entire home/apt,6,2.5,3,3,650,1,San Francisco,0
Beautiful Condo in the Heart of SF,Noe Valley,37.75229,-122.43125,Entire home/apt,4,2,2,2,275,0.95,San Francisco,0
Stay in a historic apt in the heart of the Mission,Mission District,37.75229,-122.41593,Entire home/apt,2,1,1,1,225,0.99,San Francisco,0
Star Studio in the Outer Sunset,Outer Sunset,37.75927,-122.50469,Entire home/apt,2,1,0,1,125,0.97,San Francisco,0
Sunny/stylish/central/quiet SF 2BR,Haight-Ashbury,37.76788,-122.43608,Entire home/apt,2,1,2,2,200,0.96,San Francisco,0
Amazing Location with Breathtaking Bay Views,North Beach,37.7982,-122.41183,Entire home/apt,4,1,2,2,185,0.99,San Francisco,0
Friendly Inviting Room in NOPA,Western Addition/NOPA,37.77567,-122.44608,Private room,2,1,1,1,140,0.99,San Francisco,0
Charming & peaceful home with garden and views,Bernal Heights,37.74394,-122.4075,Entire home/apt,4,1,2,2,275,0.98,San Francisco,0
Private Bath & Private Entry + Large Bedroom,The Castro,37.76272,-122.44354,Private room,2,1,1,1,145,0.99,San Francisco,0
Stylish Apartment near Historic Haight Ashbury,Cole Valley,37.76875,-122.4489,Entire home/apt,8,1.5,3,4,290,0.98,San Francisco,0
Stylish Edwardian Family Home,Richmond District,37.78611,-122.48234,Entire home/apt,4,2,2,2,375,0.99,San Francisco,0
Private room & bath in sunny Castro,The Castro,37.7595,-122.43877,Private room,2,2,1,1,125,0.96,San Francisco,0
Sunny Private Room With En Suite Bathroom,Bernal Heights,37.73843,-122.41998,Private room,1,2,1,1,100,1,San Francisco,0
Charming & Private Ideal location,Richmond District,37.77932,-122.50964,Entire home/apt,4,1,1,1,129,0.96,San Francisco,0
3BR/2BA Luxury Condo w/Great Views!,Cow Hollow,37.7969,-122.44403,Entire home/apt,4,2,3,3,350,1,San Francisco,0
Motor Yacht Grand Banks 42 - Pier 39 San Francisco,Fisherman''s Wharf,37.80738,-122.40944,Entire home/apt,4,1.5,2,4,208,0.96,San Francisco,0
Spacious modern loft with city view,SoMa,37.77631,-122.39506,Entire home/apt,4,2,1,2,375,0.99,San Francisco,0
Sunny Mission room for travelers,Mission District,37.75179,-122.4082,Private room,2,1.5,1,1,75,0.93,San Francisco,0
Stylish & Contemporary ,Twin Peaks,37.74679,-122.44762,Entire home/apt,6,2,3,3,600,0.98,San Francisco,0
Modern suite with private entrance,Potrero Hill,37.7605,-122.39355,Entire home/apt,2,1,0,1,145,0.96,San Francisco,0
Modern Room near Castro with Views,The Castro,37.75902,-122.44409,Private room,2,1,1,1,126,0.98,San Francisco,0
Liberty Hill View near MUNI/BART,Mission District,37.75532,-122.42495,Private room,2,1,1,1,75,1,San Francisco,0
3 ROOM PENTHOUSE VIEWS SHARED BATH,Potrero Hill,37.75356,-122.40045,Entire home/apt,2,1,1,1,97,0.9,San Francisco,0
Great Duboce Park Garden Apartment (Downstairs),Lower Haight,37.76947,-122.4377,Entire home/apt,2,1,1,0,120,0.97,San Francisco,0
Brand New 1 Bedroom in Hayes Valley,Duboce Triangle,37.77077,-122.4261,Entire home/apt,2,1,1,1,155,0.98,San Francisco,0
Private room in Garden Apt.,Mission District,37.76449,-122.42459,Private room,2,2,2,0,146,0.98,San Francisco,0
"Roof Deck, Parking, Breakfast & Reception included",Fisherman''s Wharf,37.80626,-122.42386,Entire home/apt,4,1,1,1,739,0.98,San Francisco,0
Golden Gate Park & Beach Getaway!,Outer Sunset,37.76391,-122.49779,Entire home/apt,4,1,2,3,160,0.95,San Francisco,0
private room with private bath,Inner Sunset,37.74844,-122.46958,Private room,2,1,1,2,53,0.96,San Francisco,0
Great Room in the Heart of SF,SoMa,37.77625,-122.40867,Private room,1,1.5,1,1,159,0.97,San Francisco,0
"Lovingly remodeled Edwardian, convenient location",Glen Park,37.73154,-122.43515,Entire home/apt,6,2,3,4,360,1,San Francisco,0
Sunny Bernal home w/ deck + garden,Bernal Heights,37.7351,-122.42141,Entire home/apt,4,1,2,2,240,0.99,San Francisco,0
Private guest suite and bathroom,Duboce Triangle,37.77081,-122.43018,Private room,2,1,1,1,125,0.98,San Francisco,0
2 bedroom flat with parking,Outer Sunset,37.75429,-122.49052,Entire home/apt,7,1,2,5,200,0.95,San Francisco,0
Fabulous 1BR in Pacific Heights,Pacific Heights,37.79595,-122.42412,Entire home/apt,2,1,1,1,450,1,San Francisco,0
Modern Artist''s Lofts/Hayes Valley,Hayes Valley,37.77283,-122.42988,Private room,2,1,1,1,75,0.97,San Francisco,0
Beautiful home w/ garden & hot tub,Sunnyside,37.73291,-122.44384,Private room,2,1,1,1,100,0.98,San Francisco,0
"Romantic 1BD w/ patio, parking",Twin Peaks,37.75177,-122.45084,Entire home/apt,2,1,1,1,129,0.98,San Francisco,0
"Queen Bdrm w/ Pvt Bath, near Marina,walk everywher",Cow Hollow,37.79859,-122.43624,Private room,2,1,1,1,119,0.97,San Francisco,0
Beach front home with ocean views,Outer Sunset,37.7569,-122.5088,Entire home/apt,4,1,2,2,245,0.99,San Francisco,0
Charming 1bdrm+office with views!,Bernal Heights,37.74183,-122.41713,Entire home/apt,2,1,1,1,99,0.92,San Francisco,0
"Private Studio, Decks, 360 Views!",Glen Park,37.73881,-122.42521,Entire home/apt,2,1,1,1,200,0.97,San Francisco,0
Mission Bedroom w/ Private bath,Mission District,37.76879,-122.41743,Private room,2,1.5,1,1,120,0.98,San Francisco,0
Lovely and Well-Located 1BD Apt.,Outer Sunset,37.76256,-122.47784,Entire home/apt,2,1,1,1,155,0.97,San Francisco,0
,The Castro,37.76438,-122.43047,Entire home/apt,2,1,1,1,110,0.94,San Francisco,1
Cozy garden unit near GG Park/UCSF,Cole Valley,37.76652,-122.45601,Entire home/apt,2,1,0,1,195,0.96,San Francisco,0
Nice room--walk to Castro and Noe,The Castro,37.75525,-122.43995,Private room,2,1,1,1,99,0.97,San Francisco,0
Sunny 2.5-bedroom near Valencia,Mission District,37.75097,-122.42236,Entire home/apt,4,1,2,4,250,1,San Francisco,0
Cole Valley Smart and Stylish En Suite,Haight-Ashbury,37.76351,-122.44584,Private room,2,1,1,1,150,1,San Francisco,0
Nob Hill 1 Bedroom,Nob Hill,37.79117,-122.41426,Entire home/apt,2,1,1,1,141,0.98,San Francisco,0
Collingwood Surprise,The Castro,37.75721,-122.43732,Entire home/apt,4,2,3,4,217,0.92,San Francisco,0
Mission 2 Bdrm 1890 Victorian Quiet & Lovely St,Mission District,37.75153,-122.41782,Entire home/apt,4,1,2,2,125,0.91,San Francisco,0
1 Bedroom North Beach SF,Nob Hill,37.79577,-122.41141,Private room,2,1,1,1,70,0.93,San Francisco,0
Charming Victorian Glamour,Western Addition/NOPA,37.78876,-122.4299,Entire home/apt,6,1,2,3,350,0.9,San Francisco,0
Industrial Chic in the heart of San Francisco,SoMa,37.77619,-122.41407,Private room,2,1,1,1,150,1,San Francisco,0
Modern 2BD Delight on Bernal Hill,Bernal Heights,37.74172,-122.41107,Entire home/apt,4,2,2,2,250,0.98,San Francisco,0
Awesome n cute  Bernal/ Mission rm  1 or 2 people,Bernal Heights,37.73631,-122.42235,Private room,2,1,1,1,79,0.96,San Francisco,0
Modern *huge* fabulous gorgeous 2bd Flat,Mission District,37.74911,-122.41115,Entire home/apt,4,1,2,2,190,0.98,San Francisco,0
Heart of the Mission - Modern 2BD,Mission District,37.76011,-122.41853,Entire home/apt,4,1,2,2,327,0.96,San Francisco,0
Kid-Friendly Amazing Location,Mission District,37.76952,-122.42289,Entire home/apt,4,1,2,3,375,0.93,San Francisco,0
Magic Mission Garden Studio ,Mission District,37.75482,-122.40498,Entire home/apt,2,1,0,1,125,0.97,San Francisco,0
"NOE VALLEY HOME WITH VIEW, DECK, FIREPLACE",Noe Valley,37.74168,-122.43061,Entire home/apt,6,3,2,4,500,1,San Francisco,0
1BR in the heart of San Francisco,Tenderloin,37.78517,-122.41615,Entire home/apt,2,1,1,1,175,0.98,San Francisco,0
The American dream? The Excelsior!,Excelsior,37.72246,-122.43437,Private room,3,1,1,3,104,0.88,San Francisco,0
Charming 1bd in Prime North Beach,Telegraph Hill,37.80194,-122.40502,Entire home/apt,4,1,1,1,115,0.94,San Francisco,0
Amazing Views. Quiet Rooms. On Potrero Hill.,Potrero Hill,37.75091,-122.39629,Private room,2,1,1,1,133,0.99,San Francisco,0
"Exquisite 2-bdrm, top-floor flat in Mission",Mission District,37.74867,-122.42139,Entire home/apt,4,1,2,2,170,0.93,San Francisco,0
Float above San Francisco,Diamond Heights,37.74699,-122.44156,Private room,2,1,1,1,96,0.99,San Francisco,0
DT VIEWS / 20th Valencia Corridor / Dolores / SVN,Mission District,37.75908,-122.4182,Entire home/apt,2,1,1,1,120,0.99,San Francisco,0
Charming Bright Garden Studio,Sunnyside,37.74333,-122.45074,Entire home/apt,2,1,1,1,150,0.99,San Francisco,0
Fullsize bed with balcony (red),Oceanview,37.717,-122.46735,Private room,4,1,1,3,60,0.82,San Francisco,0
"Sophisticated, clean flat in Historic District -",Russian Hill,37.79699,-122.41601,Entire home/apt,4,1,2,2,194,1,San Francisco,0
Spacious Bernal Heights In-law with private entry.,Bernal Heights,37.73675,-122.42181,Entire home/apt,2,1,1,1,100,1,San Francisco,0
Bright Sunny House Close to UCSF Mission Bay  2N,Potrero Hill,37.76226,-122.39638,Private room,2,2,1,1,120,0.96,San Francisco,0
Spacious South Beach/SOMA Loft with parking!,SoMa,37.78117,-122.39761,Entire home/apt,4,1.5,1,2,325,0.97,San Francisco,0
"1 Bedroom En-suite, 2 full bathroom Garage Parking",Tenderloin,37.78336,-122.42092,Entire home/apt,2,2,1,1,100,1,San Francisco,0
Beautiful 2BR on Union St/Marina,Pacific Heights,37.7964,-122.43559,Entire home/apt,4,1,2,2,190,0.87,San Francisco,0
Pac Heights full 1 bd/1ba  with parking,Pacific Heights,37.79088,-122.42708,Entire home/apt,2,1,1,1,148,1,San Francisco,0
Spacious Upper Haight Condo,Haight-Ashbury,37.77022,-122.44939,Entire home/apt,7,1.5,2,4,375,0.96,San Francisco,0
Beautiful entire apt in great neighborhood / views,Mission District,37.75804,-122.42462,Entire home/apt,2,1,1,1,310,0.93,San Francisco,0
"Be My Guest, Amazing Views Potrero",Potrero Hill,37.75727,-122.39818,Private room,2,1,1,1,133,0.97,San Francisco,0
The Emerald Garden,Noe Valley,37.75126,-122.42606,Entire home/apt,2,1,1,1,175,0.98,San Francisco,0
The Jazz Lounge Studio,Downtown,37.78857,-122.41532,Entire home/apt,2,1,1,1,150,0.93,San Francisco,0
Room in Sunny Condo - Diamond Hts.,Diamond Heights,37.74663,-122.4426,Private room,2,1,1,1,80,0.98,San Francisco,0
"Simply the City''s Best Location, live like a local",Marina,37.80117,-122.44135,Entire home/apt,5,1.5,3,4,595,0.98,San Francisco,0
Luxurious Home With Expansive Views,The Castro,37.75807,-122.42846,Entire home/apt,6,3.5,3,3,850,0.97,San Francisco,0
"Wonderful, Relaxing House with Fabulous Sunny Garden",Potrero Hill,37.75466,-122.40173,Entire home/apt,5,1,2,3,300,0.97,San Francisco,0
Spacious house like empire,Pacific Heights,37.79033,-122.42707,Entire home/apt,6,2.5,3,3,304,0.9,San Francisco,0
Valencia Corridor - Master Bedroom,Mission District,37.76206,-122.42201,Private room,2,1,1,1,119,0.98,San Francisco,0
Lovely 2BD Family Friendly Home,Oceanview,37.71777,-122.45366,Entire home/apt,6,1,2,2,150,0.96,San Francisco,0
Stunning SF Bay View in The Castro,The Castro,37.75644,-122.4408,Private room,2,1,1,1,99,0.99,San Francisco,0
Charming Noe Valley Flat w/ Terrace,Noe Valley,37.75374,-122.42679,Entire home/apt,4,1,1,1,185,0.94,San Francisco,0
Charming Victorian in NOPA,Western Addition/NOPA,37.77413,-122.44109,Entire home/apt,5,2,3,4,400,0.95,San Francisco,0
Nice Quiet Furnished Room Upstairs,Bernal Heights,37.7364,-122.42402,Private room,1,2,1,1,39,0.91,San Francisco,0
"Cole Valley 2 BR Flat, Center of SF",Cole Valley,37.7611,-122.44865,Entire home/apt,4,1.5,2,2,200,1,San Francisco,0
"Stylish, large 2bd by Alamo Square",Alamo Square,37.77445,-122.43729,Entire home/apt,4,1.5,2,2,300,1,San Francisco,0
Enjoy a Beautifully Furnished Classic Victorian Home,Mission District,37.75933,-122.41907,Private room,4,2,2,2,250,0.97,San Francisco,0
"Great for 2, Level Unit, Cozy Lower & Centrally located in SF",Western Addition/NOPA,37.77827,-122.43966,Entire home/apt,2,1,1,1,199,0.9,San Francisco,0
Stylish & Contemporary 2br Flat,Twin Peaks,37.74711,-122.44678,Private room,4,1,2,2,425,1,San Francisco,0
"Baby ready, spacious Victorian",Haight-Ashbury,37.76611,-122.44561,Entire home/apt,4,1,2,1,160,1,San Francisco,0
"Heartfelt Space, Great Noe Location",Noe Valley,37.75161,-122.4301,Entire home/apt,6,1,3,3,675,1,San Francisco,0
Furnished 1 Bedroom in the Best Location,Russian Hill,37.79851,-122.42066,Entire home/apt,2,1,1,1,148,0.84,San Francisco,0
Big Cozy room w/ view in awesome Bernal/Mission,Bernal Heights,37.73759,-122.42299,Private room,2,1,1,1,72,0.96,San Francisco,0
Private 2BR in Heart of SF,The Castro,37.7654,-122.43743,Entire home/apt,5,1,2,2,229,0.94,San Francisco,0
Bohemian downtown SF studio apt,Downtown,37.78878,-122.41197,Entire home/apt,2,1,0,1,86,0.86,San Francisco,0
Bright 1-bedroom with great views,Russian Hill,37.79753,-122.42392,Entire home/apt,2,1,1,1,180,0.96,San Francisco,0
"Lovely house, sunny bedrooms, free parking garden",Bayview,37.72837,-122.3978,Entire home/apt,6,1,2,3,224,0.92,San Francisco,0
Luxe Remodeled Victorian Home in Cole Valley,Cole Valley,37.7677,-122.44893,Entire home/apt,7,1.5,3,4,260,0.98,San Francisco,0
"Quiet, Elegant, Everything You Need",Glen Park,37.73836,-122.42705,Entire home/apt,4,1,2,2,178,0.98,San Francisco,0
Latin Victorian Style in the Mission #3-1906 House,Mission District,37.74914,-122.41878,Private room,2,1,1,2,95,0.98,San Francisco,0
Lovely Garden Apt with Free Parking,Excelsior,37.71954,-122.42684,Entire home/apt,2,1,1,1,117,0.97,San Francisco,0
The Gold Room & Santa Marie in SF,Noe Valley,37.74152,-122.42617,Private room,1,1,1,1,73,0.93,San Francisco,0
Golden Gate Park Orange Studio UCSF,Inner Sunset,37.76099,-122.46521,Entire home/apt,2,1,1,1,141,0.99,San Francisco,0
Upscale Golden Gate Park Master Studio with Private Entrance,Inner Sunset,37.75927,-122.46311,Private room,2,1,1,1,199,0.99,San Francisco,0
Beautiful 3 bedroom apartment,Mission District,37.75511,-122.41515,Entire home/apt,6,2,3,3,425,0.98,San Francisco,0
"Noe Valley Flat, Spacious and Sunny",Noe Valley,37.75091,-122.43731,Entire home/apt,3,1,1,1,120,0.93,San Francisco,0
Cozy Quiet Gorgeous Cole Valley Apt,Cole Valley,37.76223,-122.44967,Entire home/apt,2,1,1,1,200,0.99,San Francisco,0
"Private Unit, Bathroom, Parking",Outer Sunset,37.75575,-122.47917,Entire home/apt,2,1,1,1,99,0.93,San Francisco,0
"Charming, Private Castro Garden Apt",Duboce Triangle,37.7661,-122.4352,Entire home/apt,3,1,0,2,165,0.97,San Francisco,0
City View 2Bedroom 2Bath w/ Parking,Civic Center,37.78007,-122.4194,Entire home/apt,5,2,2,3,230,0.99,San Francisco,0
